case,Unnamed: 0,collection_id,priority,alloc_collection_id,instance_index,machine_id,vertical_scaling,assigned_memory,page_cache_memory,cycles_per_instruction,memory_accesses_per_instruction,sample_rate,req_cpu,req_memory,avg_cpu,avg_memory,max_cpu,max_memory,sample_cpu,cpu_mean,tail_cpu_mean,scheduling_class_1,scheduling_class_2,scheduling_class_3,collection_type_1,scheduler_1.0,failure_probability,raw_isolation_forest_score,calibrated_anomaly_signal,risk_score,risk_band,confidence,action
181,0,94591244395,221.1414661697682,0,144,168846390496,1.0,0.08386419129530046,0.000988461050242289,2.216592933346161,0.018441668556526875,0.9916830614488544,0.05924859566030569,0.08519055728997914,0.05552310481629556,0.04425585459233725,0.19037160948728568,0.11066613897494863,0.01124341646470834,0.04433553568015606,0.027913580816362946,False,False,True,True,False,0.36,-0.11682209267936317,0.993925,0.5501775,Migrate VM,0.36607500000000004,Migrate VM
182,0,94591244395,266.1020358936201,0,144,168846390496,1.0,0.04477224925475311,0.001664780772065971,1.1984120029576797,0.01619649137628869,0.9991441086148456,0.047849627628566246,0.09120940163690139,0.07349074640312203,0.1134145021278178,0.03944177562268944,0.10625940297196572,0.0023549667380363573,0.029925818680090147,0.08518844959512945,False,False,True,True,False,0.295,-0.1248261368726944,0.9941875,0.50475625,Migrate VM,0.3008124999999999,Migrate VM
183,0,94591244395,247.95079659357114,0,144,168846390496,1.0,0.09988883012585215,0.000961729493346017,3.81565006557403,0.0224836090993325,0.991140097109731,0.11199632551898563,0.024081610440368665,0.01268784430990737,0.08333222628445601,0.23113342035925885,0.03205401377585328,0.018288538120949906,0.010614282319048311,0.08419348252667828,False,False,True,True,False,0.44,-0.1251479893280879,0.9941875,0.6062562499999999,Migrate VM,0.44581249999999994,Migrate VM
184,0,94591244395,81.50311454808028,0,144,168846390496,1.0,0.09434597376091647,0.002456921046071701,0.05703016563169847,0.017633242955957563,0.9918714917970393,0.10132518346553211,0.03710961703369644,0.030555203726613203,0.021771256762206204,0.17616065322589264,0.10172862079563152,0.01001068834225499,0.02993762690334669,0.08735761660409608,False,False,True,True,False,0.245,-0.12938145224078168,0.994225,0.4697675,Scale Resources,0.25077499999999997,Scale Resources
185,0,94591244395,0.9746185232833771,0,144,168846390496,1.0,0.056017325741743555,0.001376256886612506,1.5693586724150188,0.00862023148029831,0.9910006333308599,0.022779022843843404,0.05523207030880425,0.05262262109388035,0.07458047359515006,0.02214074420317605,0.10946801126023423,0.012817254753554358,0.058193530728533116,0.0352759911430176,False,False,True,True,False,0.26,-0.12340759438741744,0.99415,0.480245,Scale Resources,0.26585000000000003,Scale Resources
186,0,94591244395,281.79408530019685,0,144,168846390496,1.0,0.03867616938850233,0.00046283862076578874,2.3347086443603877,0.0010436356974243453,0.9870883012932726,0.09085505313055542,0.08722252497582218,0.006015511719001998,0.11435138274209801,0.18964398358100498,0.11274471704599576,0.05116040316725165,0.05129541273667005,0.05137264725606534,False,False,True,True,False,0.32,-0.1270096228275287,0.9941875,0.52225625,Migrate VM,0.32581250000000006,Migrate VM
187,0,94591244395,235.0034008168734,0,144,168846390496,1.0,0.17233306210623847,0.0002492496525606505,1.4832589927056443,0.0022958635886312713,0.9990800870763654,0.05587559802824351,0.0703791040732491,0.06263223136567823,0.1284719559884315,0.03847073093009444,0.1036477523526317,0.06500437725645908,0.003718862599393528,0.07377666648029203,False,False,True,True,False,0.35,-0.12561538432830477,0.9941875,0.54325625,Migrate VM,0.3558125,Migrate VM
188,0,94591244395,127.70111563075811,0,144,168846390496,1.0,0.121611898400706,0.0012746098610887733,1.2201025074799743,0.004284727272991067,0.9852824679205657,0.012965807827676937,0.06647544476538585,0.026167067792201935,0.028084071212724188,0.16452541022840567,0.08904226548388523,0.039494472313801814,0.07113970021677174,0.03770711199834458,False,False,True,True,False,0.33,-0.12696202105874765,0.9941875,0.52925625,Migrate VM,0.33581250000000007,Migrate VM
189,0,94591244395,300.91066965694546,0,144,168846390496,1.0,0.014088638987286808,0.0018344505734444359,4.643091982301633,0.026825957177439682,0.9929944186695503,0.07865179615824233,0.03690255622503323,0.050596433488457444,0.09987303429425895,0.2373717140158178,0.0638422385076245,0.004490567718343457,0.04533804116305312,0.01164476188930644,False,False,True,True,False,0.335,-0.10737860899167795,0.993225,0.5324675,Migrate VM,0.34177499999999994,Migrate VM
190,0,94591244395,88.11541568019962,0,144,168846390496,1.0,0.061646233369825734,0.0018126274778230947,0.8634126755955932,0.005252174370889201,0.9840827525548649,0.1095813787319079,0.07226687536546866,0.0029745293001406446,0.003667776927206748,0.13284881952312125,0.03662738454180751,0.04371064222457134,0.033068455296242714,0.09033254964743782,False,False,True,True,False,0.425,-0.1162767005149904,0.99385,0.595655,Migrate VM,0.4311499999999999,Migrate VM
191,0,94591244395,103.61124538609245,0,144,168846390496,1.0,0.12733975658229252,0.0001340305425723601,4.490019722228534,0.03107702961025273,0.9956512479642372,0.058378713472577295,0.0230468648078756,0.06050231537490948,0.09545996718385469,0.052779109993253026,0.05849495146423537,0.033900361159145374,0.06288048264905982,0.06690414104642832,False,False,True,True,False,0.34,-0.1535356380466173,0.9990125,0.5377037499999999,Migrate VM,0.3409875,Migrate VM
192,0,94591244395,231.54031567441984,0,144,168846390496,1.0,0.12184264173061471,0.0006706449569649039,1.7460610914595494,0.0014468900243142812,0.9964490223166815,0.05433620180597762,0.04573270486248428,0.01826993671991117,0.027149874622792176,0.13977992172857287,0.030147864031531208,0.004703345405137735,0.058398621308991476,0.03683199521207055,False,False,True,True,False,0.5,-0.07119267098544801,0.985025,0.6455074999999999,Migrate VM,0.514975,Migrate VM
193,0,94591244395,136.8848102037496,0,144,168846390496,1.0,0.08087217778421088,0.0020209470184907926,1.5070859595753914,0.02401971389842623,0.9989924149739012,0.08293121403939133,0.04505109763869534,0.055682584365169124,0.05936120686962541,0.09854789112776591,0.06809701168386104,0.02327339373156902,0.007932260685892535,0.04058716507849171,False,False,True,True,False,0.29,-0.0955156130999183,0.99145,0.500435,Migrate VM,0.29854999999999987,Migrate VM
194,0,94591244395,44.588477206548696,0,144,168846390496,1.0,0.07695777629164625,0.0013809468032407203,4.371884192140953,0.0011477684252030257,0.9936909794584556,0.05744040184036615,0.0022853492116555376,0.01858207853059319,0.015360270752050691,0.05155212352110038,0.03559492169866884,0.029395982992284565,0.040253905766384344,9.685634004824065e-05,False,False,True,True,False,0.34,-0.07786766588051719,0.98665,0.533995,Migrate VM,0.35335000000000005,Migrate VM
195,0,94591244395,58.27296982634669,0,144,168846390496,1.0,0.017543697301650132,0.0013629444485503243,1.5457826799442511,0.017376949183260312,0.9870304007383633,0.0030405000002486867,0.09803125915354714,0.008064935781895308,0.01644579960148233,0.03484780493673751,0.12721138531260445,0.045244064980323545,0.04643615297539076,0.0965339018595093,False,False,True,True,False,0.345,-0.12113665425852838,0.994075,0.5397225,Migrate VM,0.35092499999999993,Migrate VM
196,0,94591244395,31.837956938875717,0,144,168846390496,1.0,0.18271891735167922,0.0005058614550023038,2.926790299722931,0.013311088444258806,0.9897325400164418,0.11686012471641694,0.01569100234377743,0.07424464071734724,0.04914926939443659,0.15427411044615527,0.12547814316837505,0.004219319128529234,0.07021952534641461,0.05555198992371816,False,False,True,True,False,0.31,-0.13984186745445715,0.998,0.5164,Migrate VM,0.31200000000000006,Migrate VM
197,0,94591244395,253.58287643188282,0,144,168846390496,1.0,0.027972034478690316,0.001322562523041397,3.1637354552709644,0.014457000374948986,0.9859164330662498,0.030634083152828707,0.08899058698175734,0.002566809769041174,0.09189593839161898,0.23764792372196025,0.0009700856769270197,0.011796714219941601,0.051294745712858074,0.005869220527025873,False,False,True,True,False,0.39,-0.09319341945576787,0.9907125,0.57021375,Migrate VM,0.3992875,Migrate VM
198,0,94591244395,212.3243941881092,0,144,168846390496,1.0,0.12825001941769804,0.001458340172859718,1.715403513559729,0.022094618973736643,0.9932382469154134,0.02605603184967645,0.058715355845750335,0.06566936065121408,0.08644738151895237,0.11218870317422049,0.041689735992109025,0.006291227746240781,0.018613354073772813,0.0010944592003443074,False,False,True,True,False,0.34,-0.12255719191143688,0.9941125,0.53623375,Migrate VM,0.3458875000000001,Migrate VM
199,0,94591244395,355.1853303089872,0,144,168846390496,1.0,0.04171542227413874,0.002020528269750525,0.7921854896957071,0.008986402461548953,0.9903046312333724,0.04070910922089478,0.08316520801028258,0.07131261949333595,0.1134720143600099,0.03651973691579953,0.10068888846227371,0.010837219759125783,0.06949795694773492,0.050666799150737254,False,False,True,True,False,0.26,-0.13137402850838586,0.994675,0.48040249999999995,Scale Resources,0.26532500000000003,Scale Resources
200,0,94591244395,121.09719170041443,0,144,168846390496,1.0,0.02944228075016115,2.9281262650882122e-05,1.164695939213833,0.028962337275429993,0.9966210397603011,0.12169774555270259,0.010653099795699691,0.0440953410081126,0.03333664592537656,0.12910772007380977,0.041543345760301435,0.020764059171695798,0.043663127919160515,0.01793498500326142,False,False,True,True,False,0.325,-0.07604348457544707,0.986225,0.5233675,Migrate VM,0.33877500000000005,Migrate VM
201,0,94591244395,168.88803730996207,0,144,168846390496,1.0,0.12202729969575651,0.0003178342726471747,4.371335022400167,0.016024778779498046,0.9969921357332646,0.08205746858867835,0.07398152998877658,0.05332517993232803,0.11344678841299853,0.14591105804094337,0.03606770204200632,0.007289154222933964,0.04612880554171929,0.006491645608996545,False,False,True,True,False,0.385,-0.11084927775283049,0.9934625,0.56753875,Migrate VM,0.3915375,Migrate VM
202,0,94591244395,86.86564260823087,0,144,168846390496,1.0,0.011382597112858446,0.0013609959901972253,0.7531656737240375,0.019341832166524662,0.9965144221718303,0.10313639904217219,0.03235529938110257,0.040876741326128244,0.07298796718892983,0.11244924692826129,0.08492809481116946,0.015389035692479017,0.07450931929424179,0.009595668045429096,False,False,True,True,False,0.285,-0.090528264239914,0.9900375,0.49651124999999996,Scale Resources,0.2949625,Scale Resources
203,0,94591244395,298.5196108331229,0,144,168846390496,1.0,0.11139299755334772,0.0006071303774868474,3.502702893972367,0.0026769261334876437,0.996240300826345,0.07403623150217503,0.011691402357998424,0.0059202140486262,0.09733742506219766,0.06965809886101987,0.11528791082944101,0.055822406949411485,0.0531243696854608,0.027257503156478353,False,False,True,True,False,0.345,-0.10681146335894343,0.9932125,0.53946375,Migrate VM,0.3517874999999999,Migrate VM
204,0,94591244395,255.22002684778246,0,144,168846390496,1.0,0.1777776908465314,0.00022702748237941208,1.5321028987694594,0.007436004497634418,0.9898875118840404,0.0931540489733712,0.04947522534360224,0.042498250699871856,0.040726622453515576,0.0335975942731533,0.03460492372703463,0.06297221171463385,0.0458371076427301,0.0369806303753992,False,False,True,True,False,0.375,-0.1247297375059333,0.9941875,0.56075625,Migrate VM,0.3808125,Migrate VM
205,0,94591244395,284.3661534248115,0,144,168846390496,1.0,0.012085768585295392,0.0006295364652616401,1.0808770347874193,0.03122301351495503,0.9951016477113165,0.07752489533782149,0.0006974424142224063,0.01372425552671057,0.08239072914275014,0.09029458593582579,0.11982248138026888,0.05601660915288035,0.03404086071790127,0.07332901303819085,False,False,True,True,False,0.25,-0.11031595389483628,0.9934375,0.47303124999999996,Scale Resources,0.2565625,Scale Resources
206,0,94591244395,351.1455565774398,0,144,168846390496,1.0,0.08643390463152574,0.0015931771359540493,4.315297150790652,0.007879695121668862,0.9981093003642181,0.012240717597976828,0.06758332230599835,0.05829239191699566,0.07967673398999957,0.11783469219838304,0.08003205812024886,0.011109477749912297,0.016402489429754294,0.026405679813067108,False,False,True,True,False,0.355,-0.09899543288200463,0.9921875,0.54615625,Migrate VM,0.3628125,Migrate VM
207,0,94591244395,215.20056262681373,0,144,168846390496,1.0,0.08285645132720071,0.000606190863097353,4.146872028417816,0.011848372796482824,0.9907672041255868,0.05141268392240801,0.019091642372325933,0.05447906242827665,0.058137533511905176,0.0038658264246845134,0.12497345604322564,0.059755282032478166,0.05505467156976282,0.08502785269742635,False,False,True,True,False,0.265,-0.1319118696243342,0.99475,0.483925,Scale Resources,0.27025,Scale Resources
208,0,94591244395,326.4506112979981,0,144,168846390496,1.0,0.06327931994708225,0.0015149045599778981,2.85978861204827,0.0084698613003209,0.9870325498908536,0.014294025629144861,0.06871280983390199,0.05814948541611032,0.09864893362390845,0.07520806088334106,0.026609614403569917,0.033227570808748254,0.041606310931124074,0.08991915306535467,False,False,True,True,False,0.345,-0.11910130643957295,0.994025,0.5397075,Migrate VM,0.3509749999999999,Migrate VM
209,0,94591244395,314.9363355386595,0,144,168846390496,1.0,0.17176093711909268,0.0021082708371672654,4.530983837809516,0.014750188164712687,0.9841245734305525,0.010486055792069779,0.040747190622464326,0.019188125692935588,0.022030872561700866,0.2266651553641171,0.025333935899912237,0.07027523436745632,0.05789121823181995,0.06270710386923879,False,False,True,True,False,0.32,-0.12575115769736767,0.9941875,0.52225625,Migrate VM,0.32581250000000006,Migrate VM
210,0,94591244395,243.36682563217622,0,144,168846390496,1.0,0.06215143568608575,0.0016028502454295158,0.876959831570809,0.029712849961534622,0.9883632334303725,0.032022916825898605,0.0741023011924995,0.048881069094283566,0.05850579239265017,0.15039126772188133,0.020676469996341457,0.04932179167757473,0.02059040887659691,0.02669298611844474,False,False,True,True,False,0.425,-0.12458748423346744,0.9941875,0.59575625,Migrate VM,0.43081250000000004,Migrate VM
211,0,94591244395,58.384776579762445,0,144,168846390496,1.0,0.062320712819280866,0.000821354634103237,2.133441696801337,0.006033777746812715,0.9865501384294458,0.06798184224484848,0.013575653244982912,0.05129726255776238,0.12237205171705048,0.10148899792507432,0.1168180960163597,0.007201762309191604,0.003268588890749517,0.07057533126061716,False,False,True,True,False,0.295,-0.11720788749373579,0.9939625,0.50468875,Migrate VM,0.30103750000000007,Migrate VM
212,0,94591244395,273.9677662733387,0,144,168846390496,1.0,0.15807342018107837,0.0001408824575805175,3.6494110535221553,0.011931293649471236,0.9883889716178533,0.02171247450450552,0.10371182743403448,0.00474057488824546,0.10721222064376165,0.1520672803143979,0.09529485251539342,0.052133800311459165,0.06531714139634522,0.01798134992720208,False,False,True,True,False,0.31,-0.14736472953312563,0.9989125,0.5166737499999999,Migrate VM,0.31108749999999996,Migrate VM
213,0,94591244395,0.2968620604867356,0,144,168846390496,1.0,0.1122240916956124,0.0008774113294989107,0.5814734871856599,0.00589813461757248,0.9888624991625456,0.008813464998966177,0.006095211522537872,0.06820996282321666,0.040460585914749186,0.23356755354962688,0.1250192581600201,0.010443450852787035,0.05439764197727108,0.05877991883885753,False,False,True,True,False,0.265,-0.1293859307830013,0.994225,0.4837675,Scale Resources,0.270775,Scale Resources
214,0,94591244395,248.6329463178553,0,144,168846390496,1.0,0.01803581250271402,0.0004675447506426249,0.3599992771870636,0.019143057482027593,0.9997765181439473,0.08432618465727097,0.07406059120796293,0.07331504825944841,0.08789651739873627,0.009554895444367701,0.11239745460323568,0.026712951868604107,0.00033202217342480063,0.04962540140550325,False,False,True,True,False,0.26,-0.10667221708435126,0.9932,0.47996,Scale Resources,0.26680000000000004,Scale Resources
215,0,94591244395,337.32540031545494,0,144,168846390496,1.0,0.04824950384905935,0.0012187330722211438,0.8162923622246873,0.001828094023587989,0.9846757637262296,0.09123134903909587,0.08999696568918295,0.010670445793947702,0.03737723620785129,0.04637663610499556,0.0034815472529133866,0.04053925318946327,0.05325614959354772,0.06338527936961179,False,False,True,True,False,0.435,-0.09126954386879094,0.9902625,0.60157875,Migrate VM,0.4447375,Migrate VM
